timestamp,gn_rx_createpdpcontextreq_total,gn_rx_deletepdpcontextreq_total,gtp1_pdpctxs_active,fivegs_smffunction_sm_n4sessionreport_total,ues_active,gtp2_sessions_active,s5c_rx_createsession_total,s5c_rx_deletesession_total,gtp_new_node_failed_total,s5c_rx_parse_failed_total,fivegs_smffunction_sm_n4sessionreportsucc_total,fivegs_smffunction_sm_n4sessionestabreq_total,bearers_active,gn_rx_parse_failed_total,gtp_peers_active,"fivegs_smffunction_sm_sessionnbr{plmnid=""00101"",snssai=""1""}","fivegs_smffunction_sm_pdusessioncreationreq_total{plmnid="""",snssai=""""}","fivegs_smffunction_sm_pdusessioncreationreq_total{plmnid=""00101"",snssai=""1""}","fivegs_smffunction_sm_pdusessioncreationsucc_total{plmnid=""00101"",snssai=""1""}","fivegs_smffunction_sm_qos_flow_nbr{plmnid=""00101"",snssai=""1"",fiveqi=""9""}",process_max_fds,process_virtual_memory_max_bytes,process_cpu_seconds_total,process_virtual_memory_bytes,process_resident_memory_bytes,process_start_time_seconds,process_open_fds
2025-11-14 11:08:03.362999916,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:03.664000034,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:03.960999966,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:04.266000032,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:04.575999975,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:04.877000093,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:05.163000107,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:05.470999956,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:05.766999960,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:06.066999911,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:06.365000010,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:06.664000034,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:06.967999935,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:07.260999918,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:07.566999912,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:07.867000103,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:08.167999983,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:08.467000008,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:08.783999920,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:09.068000078,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:09.380000114,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:09.670000076,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:09.970999956,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:10.269000053,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:10.566999912,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:10.868999958,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:11.171999931,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:11.476999998,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:11.779000044,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:12.065000057,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:12.362999916,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:12.684000015,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:12.971999884,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:13.270999908,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:13.575999975,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:13.875999928,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:14.164000034,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:14.467000008,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:14.765000105,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:15.071000099,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:15.375000000,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:15.677000046,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:15.967000008,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:16.270999908,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:16.572999954,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:16.869999886,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:17.167000055,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:17.464999914,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:17.766999960,0,0,0,2209,65,0,0,0,0,0,2209,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:18.068000078,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:18.367000103,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:18.674999952,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:18.974999905,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:19.276000023,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:19.569999933,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:19.875999928,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:20.180999994,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:20.480999947,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:20.770999908,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:21.065999985,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:21.367000103,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:21.700000048,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:21.974999905,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:22.270999908,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:22.569999933,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:22.871000051,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:23.171999931,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:23.470999956,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:23.773999929,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:24.076999903,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:24.371000051,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:24.677999973,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:24.973000050,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:25.270999908,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:25.578999996,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:25.891000032,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:26.174999952,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:26.470999956,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:26.775000095,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:27.092999935,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:27.385999918,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:27.691999912,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:27.971999884,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:28.276999950,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:28.582999945,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:28.878999949,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:29.178999901,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:29.474999905,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:29.773999929,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:30.073999882,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:30.374000072,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:30.678999901,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:30.971999884,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:31.275000095,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:31.582999945,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:31.875999928,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:32.177999973,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:32.474999905,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:32.772000074,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:33.078000069,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:33.378000021,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:33.680000067,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:33.976000071,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:34.276000023,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:34.578999996,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:34.887000084,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:35.194999933,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:35.477999926,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:35.776000023,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:36.079999924,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:36.375999928,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:36.674999952,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:36.983000040,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:37.276000023,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:37.578000069,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:37.880000114,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:38.177999973,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:38.483000040,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:38.782000065,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:39.084000111,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:39.394000053,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:39.678999901,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:39.990000010,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:40.276999950,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:40.578999996,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:40.881000042,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:41.198999882,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:41.499000072,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:41.788000107,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:42.078999996,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:42.401999950,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:42.683000088,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:42.983999968,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:43.292000055,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:43.598999977,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:43.884999990,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:44.194999933,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:44.486999989,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:44.782000065,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:45.082000017,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:45.378999949,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:45.683000088,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:45.984999895,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:46.290999889,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:46.588999987,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:46.884999990,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:47.181999922,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:47.500999928,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:47.793999910,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:48.104000092,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:48.414999962,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:48.690000057,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:49.003999949,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:49.302999973,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:49.581000090,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:49.888000011,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:50.184000015,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:50.503999949,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:50.783999920,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:51.089999914,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:51.404000044,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:08:51.710999966,0,0,0,2210,65,0,0,0,0,0,2210,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
