timestamp,fivegs_ep_n3_gtp_indatapktn3upf_total,fivegs_ep_n3_gtp_outdatapktn3upf_total,fivegs_upffunction_sm_n4sessionestabreq_total,fivegs_upffunction_sm_n4sessionreport_total,fivegs_upffunction_sm_n4sessionreportsucc_total,fivegs_upffunction_upf_sessionnbr,"fivegs_upffunction_upf_qosflows{dnn=""internet""}",process_max_fds,process_virtual_memory_max_bytes,process_cpu_seconds_total,process_virtual_memory_bytes,process_resident_memory_bytes,process_start_time_seconds,process_open_fds
2025-11-14 11:07:26.811000109,0,0,69,2208,2208,65,65,1048576,-1,67352,288829440,35618816,178917,12
2025-11-14 11:07:27.111000061,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:27.411000013,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:27.714999914,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:28.006999969,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:28.311000109,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:28.607000113,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:28.924000025,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:29.213999987,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:29.506999969,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:29.809000015,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:30.121000051,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:30.411999941,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:30.714999914,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:31.007999897,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:31.332000017,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:31.615000010,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:31.923000097,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:32.217000008,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:32.509999989,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:32.815000057,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:33.115000010,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:33.411999941,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:33.710999966,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:34.016000032,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:34.315000057,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:34.611999989,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:34.911999941,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:35.213000059,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:35.510999918,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:35.812999964,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:36.128999949,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:36.417999983,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:36.719000101,0,0,69,2208,2208,65,65,1048576,-1,67353,288829440,35618816,178917,12
2025-11-14 11:07:37.012000084,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:37.312000036,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:37.619999886,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:37.911999941,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:38.219000101,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:38.515000105,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:38.811000109,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:39.115000010,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:39.414000034,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:39.716000080,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:40.012000084,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:40.315999985,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:40.611999989,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:40.914999962,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:41.217000008,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:41.512000083,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:41.816999912,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:42.115000010,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:42.414999962,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:42.719000101,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:43.015000105,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:43.328000069,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:43.632999897,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:43.911000013,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:44.220000029,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:44.526999950,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:44.819000006,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:45.122999907,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:45.427000046,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:45.716000080,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:46.022000074,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:46.322000027,0,0,69,2208,2208,65,65,1048576,-1,67354,288829440,35618816,178917,12
2025-11-14 11:07:46.624000072,0,0,69,2208,2208,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:46.921000004,0,0,69,2208,2208,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:47.219000101,0,0,69,2208,2208,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:47.519000052,0,0,69,2208,2208,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:47.822999954,0,0,69,2208,2208,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:48.122999907,0,0,69,2208,2208,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:48.420000076,0,0,69,2208,2208,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:48.730000019,0,0,69,2208,2208,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:49.038000107,0,0,69,2208,2208,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:49.325000048,0,0,69,2208,2208,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:49.618999958,0,0,69,2208,2208,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:49.921999931,0,0,69,2208,2208,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:50.223000050,0,0,69,2208,2208,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:50.519999981,0,0,69,2208,2208,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:50.831000090,0,0,69,2208,2208,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:51.125999928,0,0,69,2208,2208,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:51.424999952,0,0,69,2208,2208,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:51.732000113,0,0,69,2208,2208,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:52.019000053,0,0,69,2208,2208,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:52.318000078,0,0,69,2208,2208,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:52.619999886,0,0,69,2208,2208,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:52.920000076,0,0,69,2208,2208,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:53.234999895,0,0,69,2209,2209,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:53.519000052,0,0,69,2209,2209,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:53.826999903,0,0,69,2209,2209,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:54.124000072,0,0,69,2209,2209,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:54.420000076,0,0,69,2209,2209,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:54.720999956,0,0,69,2209,2209,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:55.023000002,0,0,69,2209,2209,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:55.319999933,0,0,69,2209,2209,65,65,1048576,-1,67355,288829440,35618816,178917,12
2025-11-14 11:07:55.630000114,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:07:55.927000046,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:07:56.223000050,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:07:56.528000115,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:07:56.822000027,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:07:57.138000011,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:07:57.423000097,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:07:57.724999905,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:07:58.023000002,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:07:58.323999882,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:07:58.619999886,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:07:58.926000118,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:07:59.223999977,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:07:59.522000074,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:07:59.822999954,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:08:00.122999907,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:08:00.437000036,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:08:00.726000071,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:08:01.036000013,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:08:01.328000069,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:08:01.621999979,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:08:01.926000118,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:08:02.221999884,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:08:02.525000095,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:08:02.828000069,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:08:03.124000072,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:08:03.427000046,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:08:03.726000071,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:08:04.023000002,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:08:04.332000017,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:08:04.631999969,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:08:04.924999952,0,0,69,2209,2209,65,65,1048576,-1,67356,288829440,35618816,178917,12
2025-11-14 11:08:05.226999998,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:05.529999970,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:05.825000048,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:06.135999918,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:06.423000097,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:06.736000061,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:07.023000002,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:07.332000017,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:07.631000042,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:07.930000067,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:08.232000113,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:08.546999931,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:08.826999903,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:09.130000114,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:09.426000118,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:09.730000019,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:10.039999962,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:10.345000029,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:10.628999949,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:10.944000006,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:11.234999895,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:11.529000044,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:11.825999975,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:12.128000020,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:12.427000046,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:12.734999895,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:13.026999950,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:13.331000090,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:13.631000042,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:13.927000046,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:14.224999905,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:14.528000115,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:14.825999975,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:15.131000042,0,0,69,2209,2209,65,65,1048576,-1,67357,288829440,35618816,178917,12
2025-11-14 11:08:15.440000057,0,0,69,2209,2209,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:15.726999998,0,0,69,2209,2209,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:16.072000027,0,0,69,2209,2209,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:16.331000090,0,0,69,2209,2209,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:16.638999939,0,0,69,2209,2209,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:16.931999922,0,0,69,2209,2209,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:17.223999977,0,0,69,2209,2209,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:17.529000044,0,0,69,2209,2209,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:17.851000071,0,0,69,2210,2210,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:18.140000105,0,0,69,2210,2210,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:18.427000046,0,0,69,2210,2210,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:18.733000040,0,0,69,2210,2210,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:19.035000086,0,0,69,2210,2210,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:19.331000090,0,0,69,2210,2210,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:19.628000021,0,0,69,2210,2210,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:19.930000067,0,0,69,2210,2210,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:20.236000061,0,0,69,2210,2210,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:20.530999899,0,0,69,2210,2210,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:20.829999924,0,0,69,2210,2210,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:21.145999908,0,0,69,2210,2210,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:21.456000090,0,0,69,2210,2210,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:21.742000103,0,0,69,2210,2210,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:22.036000013,0,0,69,2210,2210,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:22.328999996,0,0,69,2210,2210,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:22.655999899,0,0,69,2210,2210,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:22.936000109,0,0,69,2210,2210,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:23.236999989,0,0,69,2210,2210,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:23.536000013,0,0,69,2210,2210,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:23.844000101,0,0,69,2210,2210,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:24.151000023,0,0,69,2210,2210,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:24.441999912,0,0,69,2210,2210,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:24.740000010,0,0,69,2210,2210,65,65,1048576,-1,67358,288829440,35618816,178917,12
2025-11-14 11:08:25.040999889,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:25.342000008,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:25.644000053,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:25.950000048,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:26.250999927,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:26.536999941,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:26.839999914,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:27.141000032,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:27.440000057,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:27.743999958,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:28.046999931,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:28.351000071,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:28.642999887,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:28.944000006,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:29.246999979,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:29.542999983,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:29.844000101,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:30.154999971,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:30.440000057,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:30.742000103,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:31.042000055,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:31.348000050,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:31.642999887,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:31.943000078,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:32.247999907,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:32.542000055,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:32.842999935,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:33.148999929,0,0,69,2210,2210,65,65,1048576,-1,67359,288829440,35618816,178917,12
2025-11-14 11:08:33.444000006,0,0,69,2210,2210,65,65,1048576,-1,67360,288829440,35618816,178917,12
2025-11-14 11:08:33.753000021,0,0,69,2210,2210,65,65,1048576,-1,67360,288829440,35618816,178917,12
2025-11-14 11:08:34.045000076,0,0,69,2210,2210,65,65,1048576,-1,67360,288829440,35618816,178917,12
2025-11-14 11:08:34.348000050,0,0,69,2210,2210,65,65,1048576,-1,67360,288829440,35618816,178917,12
2025-11-14 11:08:34.651999950,0,0,69,2210,2210,65,65,1048576,-1,67360,288829440,35618816,178917,12
2025-11-14 11:08:34.944999933,0,0,69,2210,2210,65,65,1048576,-1,67360,288829440,35618816,178917,12
2025-11-14 11:08:35.240999937,0,0,69,2210,2210,65,65,1048576,-1,67360,288829440,35618816,178917,12
2025-11-14 11:08:35.545000076,0,0,69,2210,2210,65,65,1048576,-1,67360,288829440,35618816,178917,12
2025-11-14 11:08:35.842000008,0,0,69,2210,2210,65,65,1048576,-1,67360,288829440,35618816,178917,12
2025-11-14 11:08:36.141999960,0,0,69,2210,2210,65,65,1048576,-1,67360,288829440,35618816,178917,12
2025-11-14 11:08:36.456000090,0,0,69,2210,2210,65,65,1048576,-1,67360,288829440,35618816,178917,12
2025-11-14 11:08:36.753000021,0,0,69,2210,2210,65,65,1048576,-1,67360,288829440,35618816,178917,12
2025-11-14 11:08:37.049000025,0,0,69,2210,2210,65,65,1048576,-1,67360,288829440,35618816,178917,12
2025-11-14 11:08:37.351000071,0,0,69,2210,2210,65,65,1048576,-1,67360,288829440,35618816,178917,12
2025-11-14 11:08:37.650000095,0,0,69,2210,2210,65,65,1048576,-1,67360,288829440,35618816,178917,12
2025-11-14 11:08:37.947000027,0,0,69,2210,2210,65,65,1048576,-1,67360,288829440,35618816,178917,12
2025-11-14 11:08:38.253000021,0,0,69,2210,2210,65,65,1048576,-1,67360,288829440,35618816,178917,12
2025-11-14 11:08:38.551000118,0,0,69,2210,2210,65,65,1048576,-1,67360,288829440,35618816,178917,12
2025-11-14 11:08:38.844000101,0,0,69,2210,2210,65,65,1048576,-1,67360,288829440,35618816,178917,12
2025-11-14 11:08:39.148999929,0,0,69,2210,2210,65,65,1048576,-1,67360,288829440,35618816,178917,12
2025-11-14 11:08:39.453000069,0,0,69,2210,2210,65,65,1048576,-1,67360,288829440,35618816,178917,12
2025-11-14 11:08:39.750999928,0,0,69,2210,2210,65,65,1048576,-1,67360,288829440,35618816,178917,12
2025-11-14 11:08:40.055000067,0,0,69,2210,2210,65,65,1048576,-1,67360,288829440,35618816,178917,12
