time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11;cpu_12;cpu_13;cpu_14;cpu_15;cpu_16;cpu_17;cpu_18;cpu_19;cpu_20;cpu_21;cpu_22;cpu_23;cpu_24;cpu_25;cpu_26;cpu_27;cpu_28;cpu_29;cpu_30;cpu_31
1086200.0;5;32695.654297;539478.25;0.22;884420;1656652;72;2.0;15;100;75;87;62;100;75;87;62;87.0;75;62.0;37.0;75.0;62.0;87.0;62.0;62.0;75;87;75;75.0;62;75.0;87;75.0;49.0;100.0;100.0;75.0;87.0;100.0;62.0
1086200.0;5;4869.56543;1078956.5;0.22;884420;1656652;72;1.6;15;100;75;87;75;87;62;87;75;87.0;62;75.0;37.0;75.0;62.0;87.0;75.0;75.0;49;62;49;49.0;62;49.0;62;49.0;49.0;100.0;100.0;49.0;49.0;100.0;37.0
1086200.0;5;5793.103516;630344.8125;0.22;884420;1656652;72;2.0;15;75;88;100;88;75;100;75;75;88.0;75;100.0;50.0;88.0;75.0;38.0;88.0;88.0;62;75;75;88.0;50;88.0;62;88.0;62.0;100.0;100.0;88.0;62.0;100.0;62.0
1086210.0;5;6720.0;549440.0;0.22;884420;1656652;72;1.6;15;88;100;88;75;88;88;75;75;88.0;75;62.0;62.0;62.0;75.0;50.0;100.0;75.0;50;88;50;62.0;62;75.0;62;62.0;62.0;100.0;100.0;100.0;62.0;100.0;50.0
1086210.0;5;2545.45459;940000.0;0.22;884420;1656652;72;1.6;15;87;87;75;75;100;62;100;62;100.0;62;62.0;24.0;75.0;62.0;87.0;49.0;75.0;37;87;49;75.0;49;100.0;75;100.0;49.0;100.0;100.0;100.0;49.0;100.0;49.0
1086210.0;5;7466.666504;689333.375;0.22;884420;1656652;72;2.0;15;100;88;88;75;75;88;100;75;100.0;75;100.0;50.0;88.0;62.0;75.0;75.0;75.0;75;75;62;75.0;75;75.0;75;75.0;62.0;100.0;100.0;75.0;50.0;100.0;75.0
1086210.0;5;9032.257812;933935.5;0.22;884420;1656652;72;2.0;15;75;75;75;88;100;88;100;75;88.0;62;75.0;38.0;75.0;75.0;75.0;75.0;75.0;75;88;75;88.0;50;75.0;75;100.0;62.0;100.0;100.0;62.0;62.0;100.0;62.0
1086210.0;5;4869.56543;719304.3125;0.22;884420;1656652;72;1.6;15;75;75;75;75;75;87;87;75;87.0;87;75.0;49.0;100.0;75.0;75.0;62.0;75.0;62;87;62;87.0;62;75.0;62;62.0;49.0;100.0;100.0;62.0;49.0;100.0;62.0
1086210.0;5;12444.444336;459555.5625;0.22;884420;1656652;72;2.0;15;100;75;75;75;75;62;62;62;88.0;62;75.0;38.0;75.0;88.0;62.0;62.0;75.0;62;75;50;75.0;88;62.0;50;75.0;62.0;100.0;100.0;75.0;62.0;100.0;88.0
1086210.0;5;16410.255859;636307.75;0.22;884420;1656652;72;2.4;15;75;87;75;87;75;75;87;75;75.0;75;75.0;62.0;87.0;75.0;62.0;62.0;100.0;75;75;75;75.0;75;75.0;75;75.0;62.0;100.0;100.0;87.0;49.0;100.0;87.0
